0003529390195,2013-06-25,2013-06-27,003,TBM,TBM,US,506.98,USD,Y,FB,FZ,5899,MBS,ORD,Y,FPASSA,MBSORD,2013-07-12,102.24,0.0,000365709222,13AEFA,2013-06-25
0007190843994,2012-11-19,0001-01-01,001,TBM,TBM,US,0.0,USD,Y,YG,,1585,EWR,LHR,J,PASSI/913AA,EWRLHR,2013-01-02,0.0,0.0,000365709222,63C071,2012-11-19
0007358162228,2012-05-30,2012-06-29,002,RTX,RTX,US,0.0,USD,Y,FB,,7278,MEL,SYD,F,PASSE/913AA,MELSYD,2012-06-14,30.24,30.24,000365709222,2753C0,2012-02-21
0005797719919,2013-02-05,0001-01-01,003,WEB,WEC,US,221.76,USD,Y,FB,FB,6518,AUS,IAH,S,SE213KN/EMP20,AUSIAH,2013-02-24,0.0,0.0,000407811114,064550,2013-02-05
0004265210804,2012-11-07,0001-01-01,003,TBM,TBM,US,0.0,USD,Y,FB,,7278,MEL,SYD,F,PASSE,MELSYD,2012-11-14,0.0,0.0,000365709222,C0BF15,2012-11-07
0002798246138,2012-04-11,2012-04-13,002,TBM,TBM,US,773.02,USD,Y,FB,,2280,MSY,ORD,F,FPASSA,MSYORD,2012-04-19,386.51,0.0,000365709222,5238A3,2012-04-11
0001510018125,2014-02-26,2014-03-01,002,RTX,RTX,US,5672.88,USD,Y,FB,FZ,5899,ORD,MBS,Y,FUA,MBSORD,2014-03-07,540.4,0.0,000365709222,C43562,2014-02-26
0001539074435,2013-04-08,2013-04-10,001,TBM,TBM,US,96.97,USD,Y,FB,FZ,8113,ORD,MBS,Y,YPASSA,MBSORD,2013-04-21,96.97,0.0,000365709222,104850,2013-04-06
0008171953065,2014-04-16,2014-04-20,001,MDW,MDW,US,705.65,USD,Y,FB,FB,5012,ORD,YYZ,H,HA10FN/8N05,ORDYYZ,2014-04-28,413.15,0.0,000950169665,99A772,2014-04-16
0007257919832,2012-03-15,2012-03-17,003,TBM,TBM,US,378.14,USD,Y,YG,,6970,EWR,IAD,Y,YPASSA,EWRIAD,2012-04-01,90.82,0.0,000365709222,F3EAD5,2012-03-09
0009296508876,2012-10-29,2012-10-31,001,TBM,TBM,US,330.7,USD,Y,YG,,3228,ORD,EWR,F,FPASSA,EWRORD,2012-11-07,330.7,0.0,000365709222,6EA893,2012-10-29
0009535321105,2013-12-18,2013-12-20,002,TBM,TBM,US,0.0,USD,Y,BA,BA,1623,PRG,FRA,I,CSM/YB52G,FRAPRG,2013-12-30,0.0,0.0,000365709222,C2EF2B,2013-12-18
0002895259021,2014-04-06,2014-04-08,003,TBM,TBM,US,0.0,USD,Y,AO,AO,3322,BKK,HKG,O,FSM/YF73M,BKKHKG,2014-07-05,0.0,0.0,000365709222,E84D05,2014-04-06
0006825134854,2012-04-27,2012-04-29,001,TBM,TBM,US,661.4,USD,Y,FB,,3616,EWR,ORD,F,FPASSA,EWRORD,2012-05-19,330.7,0.0,000365709222,1143BA,2012-04-27
0000866263820,2013-10-15,2013-10-17,001,RTX,RTX,US,0.0,USD,Y,HG,HG,7246,PEK,CTU,X,YSM/YC76N,CTUPEK,2013-11-08,0.0,0.0,000365709222,1DF1D9,2013-08-05
0009390465937,2013-02-01,0001-01-01,002,TBM,TBM,US,0.0,USD,Y,FB,FB,4575,SFO,PEK,F,PASSE,PEKSFO,2013-02-07,0.0,0.0,000365709222,2C2F62,2013-02-01
0004720690862,2012-10-25,2012-10-27,001,RTX,RTX,US,576.18,USD,Y,YG,,8442,IAH,ORD,H,HE73KN/8N05,IAHORD,2012-10-26,288.09,0.0,000950169665,A698F0,2012-10-13
0005278434247,2014-02-11,2014-02-12,001,RTX,RTX,US,461.97,USD,Y,FB,JY,4921,OMA,ORD,H,HR3KN,OMAORD,2014-02-11,201.86,0.0,000950169665,B585E6,2014-02-07
0001951863349,2014-06-11,2014-06-14,001,TBM,TBM,US,18953.0,USD,Y,FB,FZ,9557,MBS,ORD,Y,FR1,MBSORD,2014-06-12,1659.2,0.0,000365709222,80F460,2014-06-11
0009044100431,2013-07-10,2013-07-12,001,TBM,TBM,US,1142.33,USD,Y,FB,FB,9584,EWR,DEN,F,FPASSA,DENEWR,2013-07-14,746.05,0.0,000365709222,428F0A,2013-07-10
0000331719953,2013-11-19,2013-11-21,001,TBM,TBM,US,330.7,USD,Y,FB,FB,1262,ORD,EWR,F,FPASSA,EWRORD,2013-12-06,330.7,0.0,000365709222,314DD4,2013-11-18
0001196974949,2013-03-05,2013-03-07,001,TBM,TBM,US,1724.66,USD,Y,FB,FB,1182,ORD,SFO,F,FPASSA,ORDSFO,2013-03-11,862.33,0.0,000365709222,3472CB,2013-03-05
0003521263084,2013-09-04,0001-01-01,002,TBM,TBM,US,0.0,USD,Y,FB,FB,3108,LAX,SYD,F,PASSE,LAXSYD,2013-09-08,0.0,0.0,000365709222,8AE5D8,2013-09-04
0009236096010,2014-01-17,2014-01-18,001,RTX,RTX,US,733.02,USD,Y,FB,FB,7550,ORD,SAN,L,LA21KN,ORDSAN,2014-01-17,172.09,0.0,000950169665,165141,2013-11-24
0008887986495,2013-07-24,2013-07-29,002,MDW,MDW,US,479.0,USD,Y,FB,FB,8632,LGA,ORD,W,WA7KN/8N02,LGAORD,2013-08-08,210.77,0.0,000950169665,4176A4,2013-07-24
0005255253072,2014-03-25,2014-03-27,001,TBM,TBM,US,1224.19,USD,Y,FB,FB,5668,IAH,ORD,F,FUA,IAHORD,2014-04-01,761.06,0.0,000365709222,A6B5A8,2014-03-25
0006143673157,2014-05-09,2014-05-14,001,WEB,WEC,US,1603.72,USD,Y,FB,PC,5871,EWR,MCI,M,MAA00AFN,EWRMCI,2014-05-13,801.86,0.0,000134299922,111451,2014-05-08
0003799442398,2014-05-27,2014-05-28,001,TBM,TBM,US,1169.3,USD,Y,FB,FZ,5899,MBS,ORD,Y,FUA,MBSORD,2014-06-06,466.58,0.0,000365709222,48D703,2014-05-27
0003461693860,2013-01-08,2013-01-12,001,BOI,BOI,US,323.72,USD,Y,FB,FB,3025,LGA,DEN,L,LAG10KS,DENLGA,2013-02-07,149.77,0.0,000025063186,14C279,2013-01-08
0007777827169,2012-12-11,0001-01-01,001,TBM,TBM,US,0.0,USD,Y,YG,,3861,TLV,EWR,J,PASSI,EWRTLV,2013-06-11,0.0,0.0,000365709222,071BBF,2012-12-11
0005864662837,2013-11-11,2013-11-13,001,WEB,WEJ,US,0.0,USD,Y,HG,HG,6031,CTU,PEK,X,YSM/WC76N,CTUPEK,2013-11-12,0.0,0.0,000365709222,A1D1FB,2013-11-11
0000225027803,2013-12-04,2013-12-08,001,JAX,JAX,US,579.8,USD,Y,FB,FB,3467,JFK,SFO,V,VA3GN/8N02,JFKSFO,2013-12-10,344.6,0.0,000134299922,26CA61,2013-12-04
0001412749384,2014-03-17,2014-03-19,001,TBM,TBM,US,2617.68,USD,Y,FB,FB,2178,ORD,LAX,F,FUA2F,LAXORD,2014-03-17,1693.03,0.0,000365709222,C4192C,2014-03-17
0002423188534,2013-01-05,2013-01-06,001,RTX,RTX,US,440.0,USD,Y,PC,PC,1201,SLC,ORD,U,UA0KY,ORDSLC,2013-01-10,440.0,0.0,000950169665,04481E,2012-11-28
0009679863992,2014-06-18,2014-06-20,001,TBM,TBM,US,1704.18,USD,Y,FB,FZ,5899,ORD,MBS,Y,YUA,MBSORD,2014-06-19,852.09,0.0,000365709222,11BC05,2014-06-18
0004198830393,2013-02-02,2013-02-03,001,WEB,WEJ,US,0.0,USD,Y,LN,LN,4670,ORD,PHX,X,YSM/WC32,ORDPHX,2013-04-27,0.0,0.0,000407811114,F4E41C,2013-02-02
0004636475469,2012-05-30,0001-01-01,001,TBM,TBM,US,0.0,USD,Y,FB,,7381,EWR,ORD,F,PASSE/913AA,EWRORD,2012-10-20,0.0,0.0,000365709222,952C19,2012-05-30
0008169904480,2013-11-02,0001-01-01,002,RTX,RTX,US,0.0,USD,Y,FB,FB,4112,SYD,SFO,F,FPASSE/913AA,SFOSYD,2013-11-05,0.0,0.0,000365709222,7CD6B5,2013-10-04
0004770535811,2012-03-05,0001-01-01,001,TBM,TBM,US,0.0,EUR,Y,YG,,8073,TXL,EWR,J,PASSE/913AA,EWRTXL,2012-05-14,0.0,0.0,000365709222,7101D2,2012-03-04
0002453993042,2012-08-20,0001-01-01,002,RTX,RTX,US,0.0,USD,Y,FB,,9411,ORD,NRT,F,PASSE,NRTORD,2012-12-26,0.0,0.0,000365709222,C268B9,2012-07-05
0002484850478,2012-08-08,2012-08-12,001,MDW,MDW,US,803.36,USD,Y,YG,,3393,ORD,IAH,E,EA0KN/8N15,IAHORD,2012-08-13,401.68,0.0,000950169665,8BC09D,2012-08-08
0004755327246,2013-11-26,2013-11-28,002,TBM,TBM,US,800.0,USD,Y,FB,FB,1925,ORD,LAS,F,FPASSA,LASORD,2013-11-28,524.81,0.0,000365709222,A07546,2013-11-25
0004148682642,2014-03-08,2014-03-09,004,TBM,TBM,US,11505.0,USD,Y,FB,FZ,9557,MBS,ORD,Y,FUA,MBSORD,2014-03-12,376.47,0.0,000365709222,C4960F,2014-03-08
0004900114436,2013-02-25,2013-02-27,002,TBM,TBM,US,2679.67,USD,Y,FB,FB,1181,SFO,JFK,F,FPASSA,JFKSFO,2013-03-31,1343.48,0.0,000365709222,CEECC2,2013-02-25
0009427960256,2013-12-21,2013-12-22,001,RTX,RTX,US,882.79,USD,Y,FB,FB,6767,SFO,ORD,H,HA7FN,ORDSFO,2013-12-22,278.53,0.0,000950169665,0D51D2,2013-10-17
0008507671711,2012-03-31,0001-01-01,002,TBM,TBM,US,0.0,USD,Y,YG,,5622,AMS,EWR,J,PASSE/913AA,AMSEWR,2012-04-22,0.0,0.0,000365709222,168232,2012-03-31
0001580457226,2014-03-27,2014-03-29,001,RTX,RTX,US,1395.56,USD,Y,KR,KR,7599,YYZ,ORD,M,MA7FN,ORDYYZ,2014-03-27,643.5,0.0,000950169665,C5F140,2014-03-20
0006736810940,2013-02-20,0001-01-01,001,TBM,TBM,US,0.0,USD,Y,FB,JY,2764,IAD,EWR,Y,PASSA,EWRIAD,2013-06-08,0.0,0.0,000365709222,95253D,2013-02-20
0002910742578,2013-03-21,2013-03-24,001,RTX,RTX,US,428.29,USD,Y,FB,FB,1370,LGA,ORD,S,SA14KN/8N02,LGAORD,2013-03-21,173.95,0.0,000950169665,981769,2013-03-05
0006274735726,2014-07-01,2015-02-24,002,TBM,TBM,US,111820.0,HKD,Y,FB,FB,6423,ORD,EWR,F,FOWJA,EWRORD,2015-01-03,2069.1,15.74,000365709222,75C2C6,2014-07-01
0003394206910,2013-10-11,2013-10-13,001,WEB,WEC,US,155.54,USD,Y,FB,FB,9014,ORD,FLL,S,SA14KN/EMP20,FLLORD,2013-10-12,155.54,0.0,000407811114,0AB726,2013-10-11
0003642576397,2012-08-22,2012-08-24,001,WEB,WEJ,US,0.0,USD,Y,FB,,7340,ORD,YYC,XN,YSM/YC20N,ORDYYC,2012-08-23,0.0,0.0,000407811114,956F83,2012-08-22
0005960443329,2012-09-24,2012-09-26,001,TBM,TBM,US,1276.28,USD,Y,YG,,8585,EWR,DFW,F,FPASSA,DFWEWR,2012-10-01,638.14,0.0,000365709222,093400,2012-09-22
0006761731032,2012-12-30,0001-01-01,002,TBM,TBM,US,0.0,AUD,Y,YG,,7776,LAX,JFK,C,PASSI/913AA,JFKLAX,2013-02-14,0.0,0.0,000365709222,CCE460,2012-12-30
0005240885085,2012-11-19,2012-11-21,002,TBM,TBM,US,4232.97,USD,Y,YG,,6165,LAX,OGG,F,FPASSA,LAXOGG,2012-11-28,1391.74,0.0,000365709222,81B5ED,2012-11-16
0003116349118,2012-07-04,2012-07-05,003,TBM,TBM,US,5454.29,USD,Y,FZ,,9488,LAX,LAS,F,FPASSA,LASLAX,2012-08-30,477.42,0.0,000365709222,9F34CC,2012-07-04
0006976734328,2012-04-16,0001-01-01,004,TBM,TBM,US,0.0,USD,Y,FB,,1239,BKK,NRT,F,PASSE/913AA,BKKNRT,2012-07-08,0.0,0.0,000365709222,365FD3,2012-04-16
0008712109149,2013-10-04,2013-10-10,001,MDW,MDW,US,488.18,USD,Y,FB,FB,5668,ORD,RDU,U,UA0KY/8N18,ORDRDU,2013-10-14,244.09,0.0,000950169665,C14223,2013-10-04
0004105220007,2013-05-01,2013-05-05,001,MDW,MDW,US,343.69,USD,Y,FB,PC,7646,ORD,LGA,T,TA14KN/8N02,LGAORD,2013-05-28,166.83,0.0,000950169665,5FD7D0,2013-05-01
0003519447773,2012-10-08,0001-01-01,003,TBM,TBM,US,0.0,USD,Y,FB,,2950,SFO,ORD,F,PASSE,ORDSFO,2012-10-11,0.0,0.0,000365709222,958A13,2012-10-06
0002769514400,2012-09-04,0001-01-01,001,TBM,TBM,US,0.0,USD,Y,FB,,3108,LAX,MEL,F,PASSE,LAXMEL,2012-10-03,0.0,0.0,000365709222,DF2789,2012-09-04
0004474934124,2013-12-18,2013-12-20,001,TBM,TBM,US,661.4,USD,Y,FB,FB,8456,EWR,ORD,F,FPASSA,EWRORD,2013-12-22,330.7,0.0,000365709222,90D481,2013-12-18
0005990836669,2014-03-09,2014-03-11,001,WEB,WEC,US,225.49,USD,Y,FB,FZ,2525,DFW,ORD,H,HR7KN/EMP20,DFWORD,2014-03-09,225.49,0.0,000407811114,4C3D15,2014-03-09
0004283544180,2013-07-11,0001-01-01,003,TBM,TBM,US,0.0,USD,Y,FB,FB,7278,MEL,SYD,F,PASSE,MELSYD,2013-08-01,0.0,0.0,000365709222,1C77D1,2013-07-10
0007161751312,2012-12-19,2012-12-21,001,RTX,RTX,US,431.7,USD,Y,YG,,2657,IAH,ORD,Q,QE143KN,IAHORD,2012-12-20,253.02,0.0,000950169665,E01DC5,2012-11-12
0001412749384,2014-03-17,2014-03-19,003,TBM,TBM,US,2617.68,USD,Y,FB,FZ,5899,ORD,MBS,Y,H2UPY3,MBSORD,2014-03-18,308.56,0.0,000365709222,C4192C,2014-03-17
0002041344358,2014-01-11,2014-01-14,002,TBM,TBM,US,3201.64,USD,Y,FB,FB,2778,HNL,EWR,A,H2UPY3,EWRHNL,2014-01-30,1859.3,0.0,000365709222,812EA0,2014-01-11
0006376692075,2014-06-03,2014-06-04,001,TBM,TBM,US,2315.35,USD,Y,FB,FB,9071,EWR,ORD,F,FUA,EWRORD,2014-06-08,1481.86,0.0,000365709222,3EB1CD,2014-06-02
0002134720269,2012-12-07,2012-12-09,001,TBM,TBM,US,661.4,USD,Y,FB,,9503,EWR,ORD,F,FPASSA,EWRORD,2012-12-10,330.7,0.0,000365709222,54613B,2012-12-07
0004265210804,2012-11-07,0001-01-01,002,TBM,TBM,US,0.0,USD,Y,FB,,3108,LAX,MEL,F,PASSE,LAXMEL,2012-11-12,0.0,0.0,000365709222,C0BF15,2012-11-07
0000640465111,2014-06-18,2014-06-20,001,TBM,TBM,US,824.18,USD,Y,FB,FB,9925,LAS,LAX,F,FUA,LASLAX,2014-07-24,824.18,0.0,000365709222,CA5ED7,2014-06-18
0007531965684,2014-03-29,2014-03-31,002,TBM,TBM,US,1929.3,USD,Y,FB,PC,4708,CLE,EWR,Y,YUA,CLEEWR,2014-04-11,945.11,0.0,000365709222,4730CF,2014-03-29
0006215985641,2013-08-02,0001-01-01,002,TBM,TBM,US,0.0,USD,Y,FB,FB,3108,LAX,SYD,F,PASSE,LAXSYD,2013-12-14,0.0,0.0,000365709222,D1A5F0,2013-08-01
0000587048647,2014-03-02,2014-03-03,001,TBM,TBM,US,5709.46,USD,Y,FB,FB,4778,EWR,HNL,F,FUA2F,EWRHNL,2014-11-27,2794.73,0.0,000365709222,26263F,2014-03-02
0000706690412,2013-05-07,2013-05-09,002,TBM,TBM,US,743.94,USD,Y,FB,FB,7337,DEN,LAX,F,FPASSA,DENLAX,2013-05-08,400.93,0.0,000365709222,3C1C78,2013-05-07
0000262004614,2012-04-04,2012-04-06,001,WEB,WEJ,US,0.0,USD,Y,FB,,6518,MSY,ORD,I,CSM/WB20,MSYORD,2012-04-23,0.0,0.0,000407811114,E96A58,2012-04-04
0005507897587,2014-04-22,2014-04-24,001,TBM,TBM,US,786.97,USD,Y,FB,JY,5511,ATL,IAD,Y,FUA,ATLIAD,2014-05-06,478.59,0.0,000365709222,61122D,2014-04-22
0007105840191,2013-01-15,2013-01-17,001,TBM,TBM,US,661.4,USD,Y,FB,FB,4345,EWR,ORD,F,FPASSA,EWRORD,2013-01-21,330.7,0.0,000365709222,F3F233,2013-01-15
0008727991002,2012-05-08,2012-05-12,002,MDW,MDW,US,383.8,USD,Y,YG,,2368,IAH,ORD,V,VE143KN/8N02,IAHORD,2012-06-07,244.32,0.0,000950169665,A295A2,2012-05-08
0006991656444,2013-04-29,2013-04-30,003,RTX,RTX,US,375.82,USD,Y,FB,FB,2202,EWR,ORD,W,WE73KN,EWRORD,2013-05-09,195.35,0.0,000950169665,CB6952,2013-04-01
0002425458287,2013-09-12,0001-01-01,001,TBM,TBM,US,0.0,USD,Y,FB,FB,4272,SFO,LAX,F,PASSE,LAXSFO,2013-09-14,0.0,0.0,000365709222,868473,2013-09-10
0004386426319,2013-09-04,2013-09-06,002,TBM,TBM,US,530.23,USD,Y,FB,FZ,8113,ORD,MBS,Y,FPASSA,MBSORD,2013-09-18,201.98,0.0,000365709222,1DBBA3,2013-09-04
0002230411542,2012-05-30,2012-06-03,002,MDW,MDW,US,500.12,USD,Y,FB,,3989,IAH,ORD,H,HE73KN/8N05,IAHORD,2012-06-21,292.09,0.0,000950169665,6D35A9,2012-05-30
0008236306650,2012-03-04,0001-01-01,001,TBM,TBM,US,0.0,USD,Y,YG,,8920,EWR,TXL,J,PASSE/913AA,EWRTXL,2012-05-13,0.0,0.0,000365709222,CC467F,2012-03-03
0003015112484,2012-12-03,0001-01-01,001,TBM,TBM,US,0.0,USD,Y,FB,,3017,ORD,LHR,F,PASSE/913AA,LHRORD,2012-12-05,0.0,0.0,000365709222,A45ED1,2012-12-03
0008236306650,2012-03-04,0001-01-01,002,TBM,TBM,US,0.0,USD,Y,YG,,8073,TXL,EWR,J,PASSE/913AA,EWRTXL,2012-05-21,0.0,0.0,000365709222,CC467F,2012-03-03
0001674709684,2012-11-06,0001-01-01,001,TBM,TBM,US,0.0,USD,Y,YG,,2017,EWR,LAX,F,PASSE,EWRLAX,2012-11-11,0.0,0.0,000365709222,2A605B,2012-10-31
0005768468448,2012-09-04,0001-01-01,002,TBM,TBM,US,0.0,USD,Y,FB,,8147,ORD,EWR,F,PASSE,EWRORD,2012-10-19,0.0,0.0,000365709222,5B304D,2012-09-04
0000978583105,2013-11-20,0001-01-01,001,TBM,DTZ,US,0.0,USD,Y,FB,FB,2017,EWR,LAX,F,PASSE,EWRLAX,2014-01-20,0.0,0.0,000365709222,C2C7B0,2013-06-14
0002417134867,2012-07-19,2012-07-21,001,TBM,TBM,US,330.7,USD,Y,FB,,4232,ORD,EWR,F,FPASSA,EWRORD,2012-07-21,330.7,0.0,000365709222,3EE319,2012-07-19
0003885824266,2012-03-22,2012-03-24,001,TBM,TBM,US,98.3,USD,Y,YG,,5935,EWR,IAD,Y,YPASSA,EWRIAD,2012-03-25,98.3,0.0,000365709222,45A0A5,2012-03-22
0009597845430,2014-03-09,2014-03-11,002,TBM,TBM,US,9947.0,USD,Y,FB,FB,3861,TLV,EWR,J,JXR1,EWRTLV,2014-07-06,5319.5,421.0,000365709222,C705D3,2014-03-09
0006628454581,2013-03-25,2013-03-28,002,TBM,TBM,US,661.4,USD,Y,FB,FB,2697,ORD,EWR,F,FPASSA,EWRORD,2013-04-08,330.7,0.0,000365709222,A04D85,2013-03-24
0002550046944,2013-12-14,2013-12-20,002,TBM,TBM,US,18411.0,USD,Y,FB,FB,9761,LHR,ORD,F,FR1,LHRORD,2013-12-16,9619.5,414.0,000365709222,8EFBD0,2013-12-14
0004967543163,2012-11-05,2012-11-07,001,TBM,TBM,US,1248.38,USD,Y,FB,,8001,ORD,DEN,F,FPASSA,DENORD,2012-11-19,352.88,0.0,000365709222,1C4BC1,2012-11-05
0006683553525,2013-04-22,2013-04-24,001,TBM,TBM,US,707.44,USD,Y,FB,FB,8281,LAS,ORD,F,FPASSA,LASORD,2013-04-24,707.44,0.0,000365709222,C45DA1,2013-04-21
0006869417221,2012-05-25,2012-05-27,001,TBM,TBM,US,2198.25,USD,Y,YG,,6941,EWR,LAS,F,FPASSA,EWRLAS,2012-05-26,1160.11,0.0,000365709222,B23F38,2012-05-25
0001422735232,2012-04-30,2012-05-02,001,TBM,TBM,US,2320.22,USD,Y,YG,,1834,EWR,LAS,F,FPASSA,EWRLAS,2012-06-26,1160.11,0.0,000365709222,292E9A,2012-04-28
0009374634587,2013-04-19,2013-04-20,003,TBM,DTZ,US,733.68,USD,Y,FB,PC,6787,ORD,EWR,Y,FPASSA,EWRORD,2013-04-19,97.3,0.0,000365709222,5FR90G,2013-04-02
0003613567914,2013-08-26,2013-08-28,002,TBM,TBM,US,506.98,USD,Y,FB,FZ,9557,ORD,MBS,Y,FPASSA,MBSORD,2013-08-28,102.24,0.0,000365709222,B4CA29,2013-08-24
0002923282551,2012-10-12,0001-01-01,001,TBM,TBM,US,0.0,USD,Y,FB,,7934,EWR,ZRH,F,PASSE,EWRZRH,2012-10-19,0.0,0.0,000365709222,0FD25D,2012-10-12
0007439020179,2013-01-06,0001-01-01,003,TBM,DTZ,US,0.0,USD,Y,YG,FB,7789,SFO,LAX,F,PASSE/913AA,LAXSFO,2013-01-07,0.0,0.0,000365709222,A2A0EB,2012-12-14
0002055298918,2012-03-15,0001-01-01,001,RTX,DXB,US,0.0,USD,Y,FB,,8833,DXB,IAD,F,PASSA,DXBIAD,2012-03-17,0.0,0.0,000365709222,C29564,2012-03-09
0004793190944,2013-09-12,2013-09-17,002,MDW,MDW,US,424.82,USD,Y,FB,FB,2950,SFO,ORD,T,TA14GN/8N02,ORDSFO,2013-10-03,185.97,0.0,000950169665,56E8C0,2013-09-12
0005179413132,2014-05-07,2014-05-09,001,TBM,TBM,US,18411.0,USD,Y,FB,FB,7127,ORD,LHR,F,FR1,LHRORD,2014-05-08,9619.5,414.0,000365709222,2136EB,2014-05-07
0000445143579,2012-07-19,2012-07-21,002,TBM,TBM,US,1085.58,USD,Y,FB,,5799,MSY,EWR,F,FPASSA,EWRMSY,2012-08-18,542.79,0.0,000365709222,DB67A8,2012-07-19
0001667230083,2012-10-12,2012-10-14,002,TBM,TBM,US,596.75,USD,Y,FB,,8854,ORD,IAD,F,FPASSA,IADORD,2012-10-15,266.05,0.0,000365709222,E8A60F,2012-10-12
0009000273839,2012-07-11,2012-07-13,001,TBM,TBM,US,217.3,USD,Y,BC,,9625,ORD,GSP,Y,YPASSA,GSPORD,2012-07-23,217.3,0.0,000365709222,656788,2012-07-11
